brand_name,model_name,year,megapixels,sensor_size,model_url,model_image_url,model_image_base64
Canon,Canon PowerShot A590 IS,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a590-is/,images/cameras/canon_a590.png,
Canon,Canon EOS 5D Mark II,2008,21.00,36 x 24 mm,specs/canon_eos-5d-mark-ii/,images/cameras/canon_5d_mark_ii.png,
Canon,Canon PowerShot SX10 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_powershot-sx10-is/,images/cameras/canon_powershot_sx10is.png,
Canon,Canon PowerShot SX110 IS,2008,9.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_powershot-sx110-is/,images/cameras/canon_sx110is.png,
Canon,Canon Digital IXUS 90 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_digital-ixus-90-is/,images/cameras/canon_sd790.png,
Canon,Canon PowerShot A580,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a580/,images/cameras/canon_a580.png,
Canon,Canon EOS 50D,2008,15.10,22.3 x 14.9 mm,specs/canon_eos-50d/,images/cameras/canon_50d.png,
Canon,Canon PowerShot SX1 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_powershot-sx1-is/,images/cameras/canon_powershot_sx1is.png,
Canon,Canon Digital IXUS 970 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_digital-ixus-970-is/,images/cameras/canon_sd890.png,
Canon,Canon PowerShot A470,2008,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a470/,images/cameras/canon_a470.png,
Canon,Canon PowerShot A1000 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_powershot-a1000-is/,images/cameras/canon_a1000is.png,
Canon,Canon PowerShot G10,2008,14.70,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/canon_powershot-g10/,images/cameras/canon_g10_powershot.png,
Canon,Canon Digital IXUS 80 IS,2008,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-80-is/,images/cameras/canon_sd1100_is.png,
Canon,Canon Digital IXUS 870 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_digital-ixus-870-is/,images/cameras/canon_sd880.png,
Canon,Canon PowerShot A2000 IS,2008,10.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/canon_powershot-a2000-is/,images/cameras/canon_a2000is.png,
Canon,Canon EOS 1000D,2008,10.10,22.2 x 14.8 mm,specs/canon_eos-1000d/,images/cameras/canon_1000d.png,
Canon,Canon PowerShot A570 IS,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a570-is/,images/cameras/canon_powershot_a570is.png,
Canon,Canon PowerShot A550,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a550/,images/cameras/canon_powershot_a550.png,
Canon,Canon PowerShot A650 IS,2007,12.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/canon_powershot-a650-is/,images/cameras/canon_powershot_a650is.png,
Canon,Canon EOS-1Ds Mark III,2007,21.10,36 x 24 mm,specs/canon_eos-1ds-mark-iii/,images/cameras/canon_eos1ds_mark3.png,
Canon,Canon PowerShot SD750,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd750/,images/cameras/canon_SD750.png,
Canon,Canon PowerShot A460,2007,5.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a460/,images/cameras/canon_powershot_a460.png,
Canon,Canon Digital IXUS 860 IS,2007,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-860-is/,images/cameras/canon_sd870.png,
Canon,Canon Digital IXUS 950 IS,2007,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-950-is/,images/cameras/canon_sd850.png,
Canon,Canon PowerShot SD1000,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd1000/,images/cameras/canon_sd1000.png,
Canon,Canon PowerShot A450,2007,5.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a450/,images/cameras/canon_powershot_a450.png,
Canon,Canon Digital IXUS 960 IS,2007,12.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/canon_digital-ixus-960-is/,images/cameras/canon_sd950.png,
Canon,Canon EOS 40D,2007,10.10,22.2 x 14.8 mm,specs/canon_eos-40d/,images/cameras/canon_eos_40d.png,
Canon,Canon PowerShot S5 IS,2007,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-s5-is/,images/cameras/canon_powershot_s5is.png,
Canon,Canon EOS-1D Mark III,2007,10.10,28.7 x 18.7 mm,specs/canon_eos-1d-mark-iii/,images/cameras/canon_eos1ds_mark3.png,
Canon,Canon PowerShot SX100 IS,2007,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sx100-is/,images/cameras/canon_powershot_sx100is.png,
Canon,Canon PowerShot A560,2007,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a560/,images/cameras/canon_powershot_a560.png,
Canon,Canon PowerShot TX1,2007,7.40,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-tx1/,images/cameras/canon_powershot_tx1.png,
Canon,Canon PowerShot A720 IS,2007,8.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a720-is/,images/cameras/canon_powershot_a720is.png,
Canon,Canon PowerShot G9,2007,12.10,"1/1.7"" (~ 7.53 x 5.64 mm)",specs/canon_powershot-g9/,images/cameras/canon_powershot_g9.png,
Canon,Canon PowerShot A640,2006,10.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a640/,images/cameras/canon_powershot_a640.png,
Canon,Canon PowerShot A530,2006,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a530/,images/cameras/canon_powershot_a530.png,
Canon,Canon Digital IXUS 800 IS,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-800-is/,images/cameras/canon_sd700.png,
Canon,Canon Digital IXUS 850 IS,2006,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-850-is/,images/cameras/canon_sd800.png,
Canon,Canon EOS 400D,2006,10.10,22.2 x 14.8 mm,specs/canon_eos-400d/,images/cameras/canon_eos_400d.png,
Canon,Canon PowerShot A700,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a700/,images/cameras/canon_powershot_a700.png,
Canon,Canon Digital IXUS 65,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-65/,images/cameras/canon_sd630.png,
Canon,Canon Digital IXUS i7,2006,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-i7/,images/cameras/canon_sd40.png,
Canon,Canon PowerShot A420,2006,4.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a420/,images/cameras/canon_powershot_a420.png,
Canon,Canon PowerShot S3 IS,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-s3-is/,images/cameras/canon_powershot_s3is.png,
Canon,Canon Digital IXUS 60,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-60/,images/cameras/canon_sd600.png,
Canon,Canon PowerShot A710 IS,2006,7.10,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a710-is/,images/cameras/canon_powershot_a710is.png,
Canon,Canon EOS 30D,2006,8.19,22.5 x 15 mm,specs/canon_eos-30d/,images/cameras/canon_eos_30d.png,
Canon,Canon PowerShot G7,2006,10.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g7/,images/cameras/canon_powershot_g7.png,
Canon,Canon PowerShot A630,2006,8.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a630/,images/cameras/canon_powershot_a630.png,
Canon,Canon PowerShot A430,2006,4.00,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a430/,images/cameras/canon_powershot_a430.png,
Canon,Canon PowerShot A540,2006,6.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a540/,images/cameras/canon_powershot_a540.png,
Canon,Canon Digital IXUS 900 Ti,2006,10.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_digital-ixus-900-ti/,images/cameras/canon_sd900.png,
Canon,Canon PowerShot A610,2005,5.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a610/,images/cameras/canon_powershot_a610.png,
Canon,Canon EOS 20Da,2005,8.20,22.5 x 15 mm,specs/canon_eos-20da/,images/cameras/canon_20Da.png,
Canon,Canon PowerShot SD550,2005,7.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-sd550/,images/cameras/canon_sd550.png,
Canon,Canon PowerShot A510,2005,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a510/,images/cameras/canon_A510.png,
Canon,Canon Digital IXUS i Zoom,2005,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-i-zoom/,images/cameras/canon_sd30.png,
Canon,Canon PowerShot S2 IS,2005,5.30,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-s2-is/,images/cameras/canon_S2.png,
Canon,Canon EOS-1D Mark II N,2005,8.20,28.7 x 19.1 mm,specs/canon_eos-1d-mark-ii-n/,images/cameras/canon_eos_mark_2n.png,
Canon,Canon PowerShot S80,2005,8.30,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s80/,images/cameras/canon_powershot_s80.png,
Canon,Canon Digital IXUS 50,2005,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-50/,images/cameras/canon_sd400.png,
Canon,Canon PowerShot SD500,2005,7.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-sd500/,images/cameras/canon_sd500.png,
Canon,Canon PowerShot A410,2005,3.40,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/canon_powershot-a410/,images/cameras/canon_powershot_a410.png,
Canon,Canon PowerShot SD430 Wireless,2005,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd430-wireless/,images/cameras/canon_sd430.png,
Canon,Canon EOS 350D,2005,8.00,22.2 x 14.8 mm,specs/canon_eos-350d/,images/cameras/canon_350D.png,
Canon,Canon PowerShot A620,2005,7.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a620/,images/cameras/canon_powershot_a620.png,
Canon,Canon EOS 5D,2005,12.70,35.8 x 23.8 mm,specs/canon_eos-5d/,images/cameras/canon_eos_5d.png,
Canon,Canon PowerShot SD450,2005,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd450/,images/cameras/canon_sd450.png,
Canon,Canon PowerShot A520,2005,4.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-a520/,images/cameras/canon_A520.png,
Canon,Canon PowerShot Pro1,2004,8.00,"2/3"" (~ 8.8 x 6.6 mm)",specs/canon_powershot-pro1/,images/cameras/canon_PRO1.png,
Canon,Canon PowerShot SD200,2004,3.20,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd200/,images/cameras/canon_sd200.png,
Canon,Canon Digital IXUS 500,2004,5.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_digital-ixus-500/,images/cameras/canon_s500.png,
Canon,Canon PowerShot G6,2004,7.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g6/,images/cameras/canon_G6.png,
Canon,Canon EOS-1D Mark II,2004,8.20,28.7 x 19.1 mm,specs/canon_eos-1d-mark-ii/,images/cameras/canon_eos_1d_mark_II.png,
Canon,Canon EOS-1Ds Mark II,2004,16.60,36 x 24 mm,specs/canon_eos-1ds-mark-ii/,images/cameras/canon_EOS1DS_M2.png,
Canon,Canon Digital IXUS IIs,2004,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-iis/,images/cameras/canon_sd110.png,
Canon,Canon EOS 20D,2004,8.20,22.5 x 15 mm,specs/canon_eos-20d/,images/cameras/canon_eos_20D.png,
Canon,Canon Digital IXUS 40,2004,3.90,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-40/,images/cameras/canon_sd300.png,
Canon,Canon PowerShot A400,2004,3.10,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/canon_powershot-a400/,images/cameras/canon_A400.png,
Canon,Canon Digital IXUS 430,2004,4.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_digital-ixus-430/,images/cameras/canon_s410.png,
Canon,Canon PowerShot A85,2004,4.00,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a85/,images/cameras/canon_A85.png,
Canon,Canon PowerShot A310,2004,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a310/,images/cameras/canon_A310.png,
Canon,Canon PowerShot A95,2004,5.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a95/,images/cameras/canon_A95.png,
Canon,Canon PowerShot S1 IS,2004,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-s1-is/,images/cameras/canon_PRO1is.png,
Canon,Canon PowerShot S60,2004,5.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s60/,images/cameras/canon_S60.png,
Canon,Canon PowerShot SD20,2004,5.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_powershot-sd20/,images/cameras/canon_sd20.png,
Canon,Canon PowerShot A75,2004,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a75/,images/cameras/canon_A75.png,
Canon,Canon PowerShot S70,2004,7.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s70/,images/cameras/canon_S70.png,
Canon,Canon PowerShot A70,2003,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a70/,images/cameras/canon_powershot_a70.png,
Canon,Canon EOS 300D,2003,6.30,22.7 x 15.1 mm,specs/canon_eos-300d/,images/cameras/canon_300D.png,
Canon,Canon PowerShot S50,2003,5.24,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s50/,images/cameras/canon_powershot_s50.png,
Canon,Canon Digital IXUS II,2003,3.10,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-ii/,images/cameras/canon_sd100.png,
Canon,Canon PowerShot A80,2003,4.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-a80/,images/cameras/canon_A80.png,
Canon,Canon PowerShot A60,2003,2.11,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a60/,images/cameras/canon_powershot_a60.png,
Canon,Canon EOS 10D,2003,6.30,22.7 x 15.1 mm,specs/canon_eos-10d/,images/cameras/canon_eos_10d.png,
Canon,Canon PowerShot G5,2003,5.24,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g5/,images/cameras/canon_powershot_g5.png,
Canon,Canon Digital IXUS 400,2003,4.00,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_digital-ixus-400/,images/cameras/canon_powershot_s400.png,
Canon,Canon PowerShot A300,2003,3.34,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a300/,images/cameras/canon_powershot_a300.png,
Canon,Canon Digital IXUS i,2003,4.00,"1/2.5"" (~ 5.75 x 4.32 mm)",specs/canon_digital-ixus-i/,images/cameras/canon_sd10.png,
Canon,Canon PowerShot A200,2002,2.11,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/canon_powershot-a200/,images/cameras/canon_powershot_a200.png,
Canon,Canon PowerShot A30,2002,1.30,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a30/,images/cameras/canon_powershot_a30.png,
Canon,Canon PowerShot S45,2002,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s45/,images/cameras/canon_powershot_s45.png,
Canon,Canon PowerShot A100,2002,1.30,"1/3.2"" (~ 4.5 x 3.37 mm)",specs/canon_powershot-a100/,images/cameras/canon_powershot_a100.png,
Canon,Canon Digital IXUS v3,2002,3.20,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-v3/,images/cameras/canon_s230.png,
Canon,Canon PowerShot A40,2002,2.11,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a40/,images/cameras/canon_powershot_a40.png,
Canon,Canon EOS D60,2002,6.30,22.7 x 15.1 mm,specs/canon_eos-d60/,images/cameras/canon_eos_d60.png,
Canon,Canon PowerShot G3,2002,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g3/,images/cameras/canon_powershot_g3.png,
Canon,Canon Digital IXUS 330,2002,2.00,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-330/,images/cameras/canon_s330.png,
Canon,Canon Digital IXUS v2,2002,2.00,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-v2/,images/cameras/canon_s200.png,
Canon,Canon EOS-1Ds,2002,11.00,35.8 x 23.8 mm,specs/canon_eos-1ds/,images/cameras/canon_eos_1ds.png,
Canon,Canon PowerShot S40,2001,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s40/,images/cameras/canon_powershot_s40.png,
Canon,Canon Digital IXUS 300,2001,2.02,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-300/,images/cameras/canon_s300.png,
Canon,Canon PowerShot Pro90 IS,2001,2.60,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-pro90-is/,images/cameras/canon_powershot_pro90.png,
Canon,Canon PowerShot A20,2001,2.11,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a20/,images/cameras/canon_powershot_a20.png,
Canon,Canon Digital IXUS v,2001,2.02,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus-v/,images/cameras/canon_digitalixus_v.png,
Canon,Canon PowerShot A10,2001,1.30,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_powershot-a10/,images/cameras/canon_powershot_a10.png,
Canon,Canon PowerShot G2,2001,4.10,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g2/,images/cameras/canon_powershot_g2.png,
Canon,Canon PowerShot S30,2001,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s30/,images/cameras/canon_powershot_s30.png,
Canon,Canon EOS-1D,2001,4.10,28.7 x 19.1 mm,specs/canon_eos-1d/,images/cameras/canon_eos_1d.png,
Canon,Canon PowerShot G1,2000,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-g1/,images/cameras/canon_powershot_g1.png,
Canon,Canon Digital IXUS,2000,2.02,"1/2.7"" (~ 5.33 x 4 mm)",specs/canon_digital-ixus/,images/cameras/canon_powershot_s100_ixus.png,
Canon,Canon EOS D30,2000,3.10,22.7 x 15.1 mm,specs/canon_eos-d30/,images/cameras/canon_eos_d30.png,
Canon,Canon PowerShot S20,2000,3.34,"1/1.8"" (~ 7.11 x 5.33 mm)",specs/canon_powershot-s20/,images/cameras/canon_powershot_s20.png,
Canon,Canon PowerShot A5 Zoom,1999,0.70,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a5-zoom/,images/cameras/canon_powershot_a5_zoom.png,
Canon,Canon PowerShot S10,1999,2.11,"1/2"" (~ 6.4 x 4.8 mm)",specs/canon_powershot-s10/,images/cameras/canon_powershot_s10.png,
Canon,Canon PowerShot A50,1999,1.20,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a50/,images/cameras/canon_a50.png,
Canon,Canon PowerShot A5,1998,0.70,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-a5/,images/cameras/canon_powershot_a5.png,
Canon,Canon PowerShot Pro70,1998,1.50,"1/2"" (~ 6.4 x 4.8 mm)",specs/canon_powershot-pro70/,images/cameras/canon_pro70.png,
Canon,Canon PowerShot 350,1997,0.30,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-350/,images/cameras/canon_powershot_350.png,
Canon,Canon PowerShot 600,1996,0.50,"1/3"" (~ 4.8 x 3.6 mm)",specs/canon_powershot-600/,images/cameras/canon_powershot_600.png,
Fujifilm,Fujifilm X-Pro3,2019,26.10,23.5 x 15.6 mm,specs/fujifilm_x-pro3/,images/cameras/fujifilm_x-pro3.jpg,
Fujifilm,Fujifilm X-A7,2019,24.20,23.5 x 15.7 mm,specs/fujifilm_x-a7/,images/cameras/fujifilm_x-a7.jpg,
Fujifilm,Fujifilm X-T30,2019,26.10,23.5 x 15.6 mm,specs/fujifilm_x-t30/,images/cameras/fujifilm_x-t30.jpg,
Fujifilm,Fujifilm FinePix XP140,2019,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp140/,images/cameras/fujifilm_xp140.jpg,
Fujifilm,Fujifilm X-T3,2018,26.10,23.5 x 15.6 mm,specs/fujifilm_x-t3/,images/cameras/fujifilm_x-t3.jpg,
Fujifilm,Fujifilm XF10,2018,24.20,23.5 x 15.7 mm,specs/fujifilm_xf10/,images/cameras/fujifilm_xf10.jpg,
Fujifilm,Fujifilm X-T100,2018,24.20,23.5 x 15.7 mm,specs/fujifilm_x-t100/,images/cameras/fujifilm_tx100.jpg,
Fujifilm,Fujifilm X-H1,2018,24.30,23.5 x 15.6 mm,specs/fujifilm_x-h1/,images/cameras/fujifilm_x-h1.jpg,
Fujifilm,Fujifilm X-A5,2018,24.20,23.5 x 15.7 mm,specs/fujifilm_x-a5/,images/cameras/fujifilm_x-a5.jpg,
Fujifilm,Fujifilm FinePix XP130,2018,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp130/,images/cameras/fujifilm_xp-130.jpg,
Fujifilm,Fujifilm X-E3,2017,24.30,23.5 x 15.6 mm,specs/fujifilm_x-e3/,images/cameras/fujifilm_x-e3.jpg,
Fujifilm,Fujifilm X-T20,2017,24.30,23.6 x 15.6 mm,specs/fujifilm_x-t20/,images/cameras/fujifilm_x-t20.jpg,
Fujifilm,Fujifilm X100F,2017,24.30,23.6 x 15.6 mm,specs/fujifilm_x100f/,images/cameras/fujifilm_x100f.jpg,
Fujifilm,Fujifilm FinePix XP120,2017,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp120/,images/cameras/fujifilm_xp120.jpg,
Fujifilm,Fujifilm X-A10,2016,16.30,23.6 x 15.6 mm,specs/fujifilm_x-a10/,images/cameras/fujifilm_x-a10.jpg,
Fujifilm,Fujifilm X-A3,2016,24.20,23.5 x 15.7 mm,specs/fujifilm_x-a3/,images/cameras/fujifilm_x-a3.jpg,
Fujifilm,Fujifilm X-T2,2016,24.30,23.6 x 15.6 mm,specs/fujifilm_x-t2/,images/cameras/fujifilm_x-t2.jpg,
Fujifilm,Fujifilm X70,2016,16.30,23.6 x 15.6 mm,specs/fujifilm_x-70/,images/cameras/fujifilm_x70.png,
Fujifilm,Fujifilm X-Pro2,2016,24.30,23.6 x 15.6 mm,specs/fujifilm_x-pro2/,images/cameras/fujifilm_x-pro2.png,
Fujifilm,Fujifilm X-E2S,2016,16.30,23.6 x 15.6 mm,specs/fujifilm_x-e2s/,images/cameras/fujifilm_x-e2s.png,
Fujifilm,Fujifilm XP90,2016,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_xp90/,images/cameras/fujifilm_xp90.png,
Fujifilm,Fujifilm X-T10,2015,16.30,23.6 x 15.6 mm,specs/fujifilm_x-t10/,images/cameras/fujifilm_x-t10.png,
Fujifilm,Fujifilm XQ2,2015,12.00,"2/3"" (~ 8.8 x 6.6 mm)",specs/fujifilm_xq2/,images/cameras/fujifilm_xq2.png,
Fujifilm,Fujifilm X-A2,2015,16.30,23.6 x 15.6 mm,specs/fujifilm_x-a2/,images/cameras/fujifilm_x-a2.png,
Fujifilm,Fujifilm FinePix S9900W,2015,16.20,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s9900w/,images/cameras/fujifilm_s9900w.png,
Fujifilm,Fujifilm FinePix S9800,2015,16.20,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s9800/,images/cameras/fujifilm_s9800.png,
Fujifilm,Fujifilm FinePix XP80,2015,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp80/,images/cameras/fujifilm_xp80.png,
Fujifilm,Fujifilm X100T,2014,16.30,23.6 x 15.6 mm,specs/fujifilm_x100t/,images/cameras/fujifilm_x100t.png,
Fujifilm,Fujifilm X30,2014,12.00,"2/3"" (~ 8.8 x 6.6 mm)",specs/fujifilm_x30/,images/cameras/fujifilm_x30.png,
Fujifilm,Fujifilm X-T1,2014,16.30,23.6 x 15.6 mm,specs/fujifilm_x-t1/,images/cameras/fujifilm_x-t1.png,
Fujifilm,Fujifilm FinePix S1,2014,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s1/,images/cameras/fujifilm_s1.png,
Fujifilm,Fujifilm FinePix S8600,2014,16.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s8600/,images/cameras/fujifilm_s8600.png,
Fujifilm,Fujifilm FinePix S9400W,2014,16.20,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s9400w/,images/cameras/fujifilm_s9400w.png,
Fujifilm,Fujifilm FinePix S9200,2014,16.20,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-s9200/,images/cameras/fujifilm_s9200.png,
Fujifilm,Fujifilm FinePix XP70,2014,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp70/,images/cameras/fujifilm_xp70.png,
Fujifilm,Fujifilm X-E2,2013,16.30,23.6 x 15.6 mm,specs/fujifilm_x-e2/,images/cameras/fujifilm_x-e2.png,
Fujifilm,Fujifilm XQ1,2013,12.00,"2/3"" (~ 8.8 x 6.6 mm)",specs/fujifilm_xq1/,images/cameras/fujifilm_xq1.png,
Fujifilm,Fujifilm X-A1,2013,16.30,23.6 x 15.6 mm,specs/fujifilm_x-a1/,images/cameras/fujifilm_x-a1.png,
Fujifilm,Fujifilm X-M1,2013,16.30,23.6 x 15.6 mm,specs/fujifilm_x-m1/,images/cameras/fujifilm_x-m1.png,
Fujifilm,Fujifilm FinePix JZ700,2013,14.00,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-jz700/,images/cameras/fujifilm_jz700.png,
Fujifilm,Fujifilm FinePix XP200,2013,16.40,"1/2.3"" (~ 6.16 x 4.62 mm)",specs/fujifilm_finepix-xp200/,images/cameras/fujifilm_xp200.png,
Fujifilm,Fujifilm FinePix F900EXR,2013,16.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/fujifilm_finepix-f900exr/,images/cameras/fujifilm_f900exr.png,
Fujifilm,Fujifilm FinePix F850EXR,2013,16.00,"1/2"" (~ 6.4 x 4.8 mm)",specs/fujifilm_finepix-f850exr/,images/cameras/fujifilm_f850exr.png,
